ADDR_LN_1,CITY,LATTD,LNGTD
1675 COUNTY ROAD 182,HALLETTSVILLE,29.451485,-97.017954
704 N MARKET ST,HALLETTSVILLE,29.451555,-96.937469
100 W ROGERS ST,HALLETTSVILLE,29.451615,-96.947718
100 W ROGERS ST,HALLETTSVILLE,29.451615,-96.947718
800 N GLENDALE ST,HALLETTSVILLE,29.451619,-96.939235
105 W ROGERS ST,HALLETTSVILLE,29.451645,-96.947738
105 W ROGERS ST,HALLETTSVILLE,29.451645,-96.947738
105 W ROGERS ST,HALLETTSVILLE,29.451645,-96.947738
105 W ROGERS ST,HALLETTSVILLE,29.451645,-96.947738
106 W ROGERS ST,HALLETTSVILLE,29.451651,-96.947742
111 W ROGERS ST,HALLETTSVILLE,29.451681,-96.947763
302 HESSLER DR,HALLETTSVILLE,29.451795,-96.9319
302 HESSLER DR,HALLETTSVILLE,29.451795,-96.9319
303 HESSLER DR,HALLETTSVILLE,29.451796,-96.931887
306 HESSLER DR,HALLETTSVILLE,29.451808,-96.931694
307 HESSLER DR,HALLETTSVILLE,29.451811,-96.931617
308 HESSLER DR,HALLETTSVILLE,29.451831,-96.93144
405 PAGE ST,HALLETTSVILLE,29.451852,-96.937064
800 N TEXANA ST,HALLETTSVILLE,29.451852,-96.940903
309 HESSLER DR,HALLETTSVILLE,29.451853,-96.931256
309 HESSLER DR,HALLETTSVILLE,29.451853,-96.931256
501 PAGE ST,HALLETTSVILLE,29.45186,-96.935997
501 PAGE ST,HALLETTSVILLE,29.45186,-96.935997
502 PAGE ST,HALLETTSVILLE,29.45186,-96.935997
504 PAGE ST,HALLETTSVILLE,29.451865,-96.935933
505 PAGE ST,HALLETTSVILLE,29.451867,-96.935902
804 N TEXANA ST,HALLETTSVILLE,29.451869,-96.940899
803 N TEXANA ST,HALLETTSVILLE,29.451869,-96.940899
507 PAGE ST,HALLETTSVILLE,29.451872,-96.935839
314 HESSLER DR,HALLETTSVILLE,29.451874,-96.931071
312 HESSLER DR,HALLETTSVILLE,29.451874,-96.931076
311 HESSLER DR,HALLETTSVILLE,29.451874,-96.931078
508 PAGE ST,HALLETTSVILLE,29.451875,-96.935807
510 PAGE ST,HALLETTSVILLE,29.451877,-96.935775
510 PAGE ST,HALLETTSVILLE,29.451877,-96.935775
510 PAGE ST,HALLETTSVILLE,29.451877,-96.935775
805 N TEXANA ST,HALLETTSVILLE,29.451877,-96.940898
512 PAGE ST,HALLETTSVILLE,29.451882,-96.935712
516 PAGE ST,HALLETTSVILLE,29.451889,-96.935617
515 PAGE ST,HALLETTSVILLE,29.451889,-96.935617
517 PAGE ST,HALLETTSVILLE,29.451892,-96.935586
518 PAGE ST,HALLETTSVILLE,29.451894,-96.935554
519 PAGE ST,HALLETTSVILLE,29.451897,-96.935522
520 PAGE ST,HALLETTSVILLE,29.451899,-96.935491
521 PAGE ST,HALLETTSVILLE,29.451902,-96.935459
522 PAGE ST,HALLETTSVILLE,29.451902,-96.935459
522 PAGE ST,HALLETTSVILLE,29.451902,-96.935459
205 GILBERT ST,HALLETTSVILLE,29.451905,-96.946791
306 PAGE ST,HALLETTSVILLE,29.45191,-96.937538
710 N MARKET ST,HALLETTSVILLE,29.451943,-96.937543
304 PAGE ST,HALLETTSVILLE,29.45195,-96.937937
302 PAGE ST,HALLETTSVILLE,29.451989,-96.938336
100 HILLSIDE TER,HALLETTSVILLE,29.451989,-96.938336
300 PAGE ST,HALLETTSVILLE,29.451989,-96.938336
302 PAGE ST,HALLETTSVILLE,29.451989,-96.938336
101 HILLSIDE TER,HALLETTSVILLE,29.452003,-96.938336
101 HILLSIDE TER,HALLETTSVILLE,29.452003,-96.938336
204 PAGE ST,HALLETTSVILLE,29.452016,-96.938666
204 PAGE ST,HALLETTSVILLE,29.452016,-96.938666
204 PAGE ST,HALLETTSVILLE,29.452016,-96.938666
202 PAGE ST,HALLETTSVILLE,29.452042,-96.938903
601 PAGE ST,HALLETTSVILLE,29.452058,-96.93338
600 PAGE ST,HALLETTSVILLE,29.452058,-96.933382
106 HILLSIDE TER,HALLETTSVILLE,29.452106,-96.938336
108 HILLSIDE TER,HALLETTSVILLE,29.452135,-96.938337
108 HILLSIDE TER,HALLETTSVILLE,29.452135,-96.938337
1250 COUNTY ROAD 178,HALLETTSVILLE,29.452178,-97.041457
903 N TEXANA ST,HALLETTSVILLE,29.452304,-96.940809
902 N TEXANA ST,HALLETTSVILLE,29.452304,-96.940809
903 N TEXANA ST,HALLETTSVILLE,29.452304,-96.940809
111 GILBERT ST,HALLETTSVILLE,29.452313,-96.945485
904 N TEXANA ST,HALLETTSVILLE,29.452325,-96.940804
107 GILBERT ST,HALLETTSVILLE,29.452328,-96.945438
107 GILBERT ST,HALLETTSVILLE,29.452328,-96.945438
1736 COUNTY ROAD 182,HALLETTSVILLE,29.452371,-97.017884
1082 COUNTY ROAD 201,HALLETTSVILLE,29.452497,-96.900828
1082 COUNTY ROAD 201,HALLETTSVILLE,29.452497,-96.900828
802 N MARKET ST,HALLETTSVILLE,29.452672,-96.937671
808 N MARKET ST,HALLETTSVILLE,29.452723,-96.937681
2480 US HIGHWAY 90A E,HALLETTSVILLE,29.452766,-96.897994
2485 US HIGHWAY 90A E,HALLETTSVILLE,29.452788,-96.897908
909 N GLENDALE ST,HALLETTSVILLE,29.452859,-96.938975
712 N RIDGE ST,HALLETTSVILLE,29.452875,-96.936957
707 N RIDGE ST,HALLETTSVILLE,29.452875,-96.936957
707 N RIDGE ST,HALLETTSVILLE,29.452875,-96.936957
707 N RIDGE ST,HALLETTSVILLE,29.452875,-96.936957
713 N RIDGE ST,HALLETTSVILLE,29.452899,-96.936962
718 N RIDGE ST,HALLETTSVILLE,29.452914,-96.936966
601 RUSSELL CT,HALLETTSVILLE,29.452975,-96.933553
600 RUSSELL CT,HALLETTSVILLE,29.452975,-96.933559
600 RUSSELL CT,HALLETTSVILLE,29.452975,-96.933559
603 RUSSELL CT,HALLETTSVILLE,29.452976,-96.933534
602 RUSSELL CT,HALLETTSVILLE,29.452976,-96.93354
602 RUSSELL CT,HALLETTSVILLE,29.452976,-96.93354
510 RUSSELL CT,HALLETTSVILLE,29.453013,-96.934469
508 RUSSELL CT,HALLETTSVILLE,29.453021,-96.934487
511 RUSSELL CT,HALLETTSVILLE,29.453021,-96.934487
506 RUSSELL CT,HALLETTSVILLE,29.453028,-96.934506
507 RUSSELL CT,HALLETTSVILLE,29.453028,-96.934506
506 RUSSELL CT,HALLETTSVILLE,29.453028,-96.934506
502 RUSSELL CT,HALLETTSVILLE,29.453061,-96.934938
501 RUSSELL CT,HALLETTSVILLE,29.45307,-96.935373
501 RUSSELL CT,HALLETTSVILLE,29.45307,-96.935373
500 RUSSELL CT,HALLETTSVILLE,29.45307,-96.935373
135 PRIVATE ROAD 2002,HALLETTSVILLE,29.45321,-96.925138
107 FINK ST TRLR 7,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 1,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 4,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 8,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 2,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 5,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 3,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 4,HALLETTSVILLE,29.453262,-96.940767
107 FINK ST TRLR 4,HALLETTSVILLE,29.453262,-96.940767
1248 COUNTY ROAD 186,HALLETTSVILLE,29.453403,-96.977881
1250 COUNTY ROAD 186,HALLETTSVILLE,29.453404,-96.978596
301 N RUSSELL ST TRLR 18,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 9,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 11,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 15,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 13,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 1,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 20,HALLETTSVILLE,29.453448,-96.938181
301 N RUSSELL ST TRLR 18,HALLETTSVILLE,29.453448,-96.938181
208 N RUSSELL ST,HALLETTSVILLE,29.453449,-96.939267
206 N RUSSELL ST APT A,HALLETTSVILLE,29.45345,-96.939292
206 N RUSSELL ST APT C,HALLETTSVILLE,29.45345,-96.939292
206 N RUSSELL ST APT C,HALLETTSVILLE,29.45345,-96.939292
206 N RUSSELL ST APT B,HALLETTSVILLE,29.45345,-96.939292
603 N LA GRANGE ST,HALLETTSVILLE,29.453482,-96.944012
605 N LA GRANGE ST,HALLETTSVILLE,29.453483,-96.944012
605 N LA GRANGE ST,HALLETTSVILLE,29.453483,-96.944012
270 COUNTY ROAD 201,HALLETTSVILLE,29.453536,-96.914579
235 COUNTY ROAD 156,HALLETTSVILLE,29.453552,-96.865253
682 COUNTY ROAD 201,HALLETTSVILLE,29.453612,-96.903023
2741 US HIGHWAY 90A E,HALLETTSVILLE,29.453684,-96.893255
2827 US HIGHWAY 90A E,HALLETTSVILLE,29.453736,-96.891789
2975 US HIGHWAY 90A E,HALLETTSVILLE,29.453754,-96.889671
2975 US HIGHWAY 90A E,HALLETTSVILLE,29.453754,-96.889671
2975 US HIGHWAY 90A E,HALLETTSVILLE,29.453754,-96.889671
3014 US HIGHWAY 90A E,HALLETTSVILLE,29.453762,-96.889082
1000 N TEXANA ST,HALLETTSVILLE,29.453773,-96.940492
3465 US HIGHWAY 90A E,HALLETTSVILLE,29.45378,-96.881725
3465 US HIGHWAY 90A E,HALLETTSVILLE,29.45378,-96.881725
3536 US HIGHWAY 90A E,HALLETTSVILLE,29.453788,-96.880795
3534 US HIGHWAY 90A E,HALLETTSVILLE,29.453788,-96.880836
3552 US HIGHWAY 90A E,HALLETTSVILLE,29.45379,-96.880608
3870 US HIGHWAY 90A E UNIT 1,HALLETTSVILLE,29.453817,-96.875278
3870 US HIGHWAY 90A E,HALLETTSVILLE,29.453817,-96.875278
3870 US HIGHWAY 90A E,HALLETTSVILLE,29.453817,-96.875278
3990 US HIGHWAY 90A E,HALLETTSVILLE,29.453833,-96.873262
5071 US HIGHWAY 90A E,HALLETTSVILLE,29.453919,-96.85512
5071 US HIGHWAY 90A E,HALLETTSVILLE,29.453919,-96.85512
208 HILLSIDE TER,HALLETTSVILLE,29.454026,-96.938262
210 HILLSIDE TER,HALLETTSVILLE,29.454037,-96.938263
5175 US HIGHWAY 90A E,HALLETTSVILLE,29.454047,-96.853597
5175 US HIGHWAY 90A E,HALLETTSVILLE,29.454047,-96.853597
1007 N TEXANA ST,HALLETTSVILLE,29.454051,-96.940441
1007 N TEXANA ST,HALLETTSVILLE,29.454051,-96.940441
5179 US HIGHWAY 90A E,HALLETTSVILLE,29.454053,-96.853554
1874 COUNTY ROAD 182,HALLETTSVILLE,29.454239,-97.017706
203 SANDRA DR,HALLETTSVILLE,29.454579,-96.93913
203 SANDRA DR,HALLETTSVILLE,29.454579,-96.93913
201 SANDRA DR,HALLETTSVILLE,29.454579,-96.939147
101 RITA DR,HALLETTSVILLE,29.454579,-96.939155
5412 US HIGHWAY 90A E,HALLETTSVILLE,29.454594,-96.850805
5412 US HIGHWAY 90A E,HALLETTSVILLE,29.454594,-96.850805
1101 N TEXANA ST,HALLETTSVILLE,29.454601,-96.940329
1100 N TEXANA ST,HALLETTSVILLE,29.454601,-96.940329
102 RICK DR,HALLETTSVILLE,29.454854,-96.938329
103 RICK DR,HALLETTSVILLE,29.45499,-96.938337
104 RICK DR,HALLETTSVILLE,29.455125,-96.938339
199 PRIVATE ROAD 2002,HALLETTSVILLE,29.455174,-96.925069
199 PRIVATE ROAD 2002,HALLETTSVILLE,29.455174,-96.925069
105 PRESNALL ST,HALLETTSVILLE,29.455197,-96.940891
103 PRESNALL ST,HALLETTSVILLE,29.455197,-96.940891
107 PRESNALL ST,HALLETTSVILLE,29.455197,-96.940891
105 RITA DR,HALLETTSVILLE,29.455226,-96.939155
108 PRESNALL ST,HALLETTSVILLE,29.455226,-96.94089
416 COUNTY ROAD 136,HALLETTSVILLE,29.455318,-96.860352
327 COUNTY ROAD 136,HALLETTSVILLE,29.455345,-96.859308
106 RICK DR,HALLETTSVILLE,29.455395,-96.938345
107 RICK DR,HALLETTSVILLE,29.455531,-96.938348
108 RICK DR,HALLETTSVILLE,29.455531,-96.938348
107 RICK DR,HALLETTSVILLE,29.455531,-96.938348
205 CATHY DR,HALLETTSVILLE,29.455769,-96.939115
202 CATHY DR,HALLETTSVILLE,29.45577,-96.939142
200 CATHY DR,HALLETTSVILLE,29.45577,-96.939155
104 CATHY DR,HALLETTSVILLE,29.455787,-96.939595
7344 FM 1891,HALLETTSVILLE,29.455883,-97.054341
223 PRIVATE ROAD 2002,HALLETTSVILLE,29.455912,-96.925059
617 COUNTY ROAD 136,HALLETTSVILLE,29.456283,-96.862192
5664 US HIGHWAY 90A E,HALLETTSVILLE,29.456347,-96.845677
5664 US HIGHWAY 90A E,HALLETTSVILLE,29.456347,-96.845677
5671 US HIGHWAY 90A E,HALLETTSVILLE,29.45637,-96.845613
1621 FM 3283,HALLETTSVILLE,29.456422,-96.785809
5694 US HIGHWAY 90A E,HALLETTSVILLE,29.456438,-96.845422
5696 US HIGHWAY 90A E,HALLETTSVILLE,29.456444,-96.845406
5696 US HIGHWAY 90A E,HALLETTSVILLE,29.456444,-96.845406
1495 FM 3283,HALLETTSVILLE,29.456543,-96.785853
1290 FM 3283,HALLETTSVILLE,29.456742,-96.785924
2558 FM 340,HALLETTSVILLE,29.457277,-97.003764
2823 FM 340,HALLETTSVILLE,29.457323,-97.008059
2550 COUNTY ROAD 198,HALLETTSVILLE,29.457339,-96.99186
2107 COUNTY ROAD 182,HALLETTSVILLE,29.457402,-97.017389
1643 COUNTY ROAD 198,HALLETTSVILLE,29.457446,-96.976088
257 PRIVATE ROAD 2002,HALLETTSVILLE,29.45766,-96.925023
9084 COUNTY ROAD 132,HALLETTSVILLE,29.457918,-96.825043
6045 US HIGHWAY 90A E,HALLETTSVILLE,29.458448,-96.839795
6094 US HIGHWAY 90A E,HALLETTSVILLE,29.458757,-96.838941
6096 US HIGHWAY 90A E,HALLETTSVILLE,29.4588,-96.83882
6096 US HIGHWAY 90A E,HALLETTSVILLE,29.4588,-96.83882
910 COUNTY ROAD 198,HALLETTSVILLE,29.458979,-96.964953
796 COUNTY ROAD 198,HALLETTSVILLE,29.458997,-96.96351
736 COUNTY ROAD 198,HALLETTSVILLE,29.459016,-96.961771
736 COUNTY ROAD 198,HALLETTSVILLE,29.459016,-96.961771
6150 US HIGHWAY 90A E,HALLETTSVILLE,29.45906,-96.83809
6150 US HIGHWAY 90A E,HALLETTSVILLE,29.45906,-96.83809
6150 US HIGHWAY 90A E,HALLETTSVILLE,29.45906,-96.83809
638 COUNTY ROAD 198,HALLETTSVILLE,29.45927,-96.960482
590 COUNTY ROAD 198,HALLETTSVILLE,29.459299,-96.959601
392 COUNTY ROAD 198,HALLETTSVILLE,29.459304,-96.956215
478 COUNTY ROAD 198,HALLETTSVILLE,29.459304,-96.957909
480 COUNTY ROAD 198,HALLETTSVILLE,29.459304,-96.957934
370 COUNTY ROAD 198,HALLETTSVILLE,29.459313,-96.955644
3155 FM 340,HALLETTSVILLE,29.459348,-97.013441
288 COUNTY ROAD 198,HALLETTSVILLE,29.459378,-96.95296
288 COUNTY ROAD 198,HALLETTSVILLE,29.459378,-96.95296
3148 FM 340,HALLETTSVILLE,29.459548,-97.013901
3150 FM 340,HALLETTSVILLE,29.459643,-97.01412
985 COUNTY ROAD 183,HALLETTSVILLE,29.459943,-97.033452
2292 COUNTY ROAD 182,HALLETTSVILLE,29.459945,-97.017163
774 COUNTY ROAD 183,HALLETTSVILLE,29.459981,-97.028085
790 COUNTY ROAD 183,HALLETTSVILLE,29.459981,-97.028175
356 PRIVATE ROAD 1003,HALLETTSVILLE,29.460019,-97.019971
511 PRIVATE ROAD 1019,HALLETTSVILLE,29.460019,-97.019971
6165 FM 2314,HALLETTSVILLE,29.460019,-97.019971
625 PRIVATE ROAD 2002,HALLETTSVILLE,29.460019,-97.019971
894 COUNTY ROAD 371,HALLETTSVILLE,29.460019,-97.019971
5628 FM 2314,HALLETTSVILLE,29.460019,-97.019971
385 COUNTY ROAD 183A,HALLETTSVILLE,29.460019,-97.019971
14 PRIVATE ROAD 2001,HALLETTSVILLE,29.460019,-97.019971
5747 FM 2314,HALLETTSVILLE,29.460019,-97.019971
241 VSETIN RD,HALLETTSVILLE,29.460019,-97.019971
5976 FM 2314,HALLETTSVILLE,29.460019,-97.019971
45 PRIVATE ROAD 1014,HALLETTSVILLE,29.460019,-97.019971
5628 FM 2314,HALLETTSVILLE,29.460019,-97.019971
367 PRIVATE ROAD 1090,HALLETTSVILLE,29.460019,-97.019971
220 VSETIN RD,HALLETTSVILLE,29.460019,-97.019971
700 COUNTY ROAD 371,HALLETTSVILLE,29.460019,-97.019971
220 VSETIN RD,HALLETTSVILLE,29.460019,-97.019971
5976 FM 2314,HALLETTSVILLE,29.460019,-97.019971
2426 COUNTY ROAD 190,HALLETTSVILLE,29.460019,-97.019971
17 PRIVATE ROAD 1015,HALLETTSVILLE,29.460019,-97.019971
1280 PRIVATE ROAD 1024,HALLETTSVILLE,29.46008,-96.710658
6560 US HIGHWAY 90A E,HALLETTSVILLE,29.460705,-96.833499
6562 US HIGHWAY 90A E,HALLETTSVILLE,29.460712,-96.833479
932 FM 3283,HALLETTSVILLE,29.460774,-96.787938
932 FM 3283,HALLETTSVILLE,29.460774,-96.787938
39 COUNTY ROAD 188,HALLETTSVILLE,29.460945,-96.999272
1512 COUNTY ROAD 122,HALLETTSVILLE,29.461635,-96.767824
1512 COUNTY ROAD 122,HALLETTSVILLE,29.461635,-96.767824
1510 COUNTY ROAD 122,HALLETTSVILLE,29.461664,-96.767836
1510 COUNTY ROAD 122,HALLETTSVILLE,29.461664,-96.767836
1617 N TEXANA ST UNIT B,HALLETTSVILLE,29.461697,-96.939914
1617 N TEXANA ST UNIT D,HALLETTSVILLE,29.461697,-96.939914
168 COUNTY ROAD 197,HALLETTSVILLE,29.461761,-96.989016
250 COUNTY ROAD 188,HALLETTSVILLE,29.461818,-96.99927
1009 PRIVATE ROAD 1024,HALLETTSVILLE,29.461871,-96.712192
9316 COUNTY ROAD 132,HALLETTSVILLE,29.461921,-96.825039
6741 US HIGHWAY 90A E,HALLETTSVILLE,29.461966,-96.82963
810 FM 3283,HALLETTSVILLE,29.462087,-96.789499
6772 US HIGHWAY 90A E,HALLETTSVILLE,29.462175,-96.828942
6772 US HIGHWAY 90A E,HALLETTSVILLE,29.462175,-96.828942
6772 US HIGHWAY 90A E,HALLETTSVILLE,29.462175,-96.828942
940 PRIVATE ROAD 1024,HALLETTSVILLE,29.462343,-96.712541
915 PRIVATE ROAD 1024,HALLETTSVILLE,29.462537,-96.712622
901 COUNTY ROAD 136,HALLETTSVILLE,29.4628,-96.862246
1630 N TEXANA ST,HALLETTSVILLE,29.462851,-96.939937
1629 N TEXANA ST,HALLETTSVILLE,29.462973,-96.939938
1647 N TEXANA ST,HALLETTSVILLE,29.463812,-96.93995
1649 N TEXANA ST,HALLETTSVILLE,29.463902,-96.939951
1649 N TEXANA ST,HALLETTSVILLE,29.463902,-96.939951
1021 COUNTY ROAD 136,HALLETTSVILLE,29.464825,-96.86225
725 COUNTY ROAD 77B,HALLETTSVILLE,29.465011,-96.92727
272 COUNTY ROAD 200,HALLETTSVILLE,29.465968,-96.944716
272 COUNTY ROAD 200,HALLETTSVILLE,29.465968,-96.944716
234 COUNTY ROAD 200,HALLETTSVILLE,29.465988,-96.944103
234 COUNTY ROAD 200,HALLETTSVILLE,29.465988,-96.944103
198 COUNTY ROAD 200,HALLETTSVILLE,29.465998,-96.943433
130 COUNTY ROAD 200,HALLETTSVILLE,29.466029,-96.942165
1634 FM 957,HALLETTSVILLE,29.466032,-96.951424
54 COUNTY ROAD 200,HALLETTSVILLE,29.46606,-96.940584
29 COUNTY ROAD 77B,HALLETTSVILLE,29.466118,-96.939386
147 COUNTY ROAD 77B,HALLETTSVILLE,29.466155,-96.937476
535 COUNTY ROAD 77B,HALLETTSVILLE,29.466181,-96.930459
170 COUNTY ROAD 77B,HALLETTSVILLE,29.466187,-96.935413
337 COUNTY ROAD 77B,HALLETTSVILLE,29.466201,-96.934287
272 COUNTY ROAD 77B,HALLETTSVILLE,29.466202,-96.934255
449 COUNTY ROAD 77B,HALLETTSVILLE,29.466222,-96.932242
3685 FM 340,HALLETTSVILLE,29.466586,-97.017187
1730 FM 957,HALLETTSVILLE,29.466679,-96.952684
722 COUNTY ROAD 002,HALLETTSVILLE,29.466961,-96.942382
1760 FM 957,HALLETTSVILLE,29.467126,-96.953581
99 COUNTY ROAD 002,HALLETTSVILLE,29.467166,-96.941309
337 PRIVATE ROAD 1024,HALLETTSVILLE,29.467229,-96.713552
337 PRIVATE ROAD 1024,HALLETTSVILLE,29.467229,-96.713552
336 PRIVATE ROAD 1024,HALLETTSVILLE,29.467239,-96.713554
3739 FM 340,HALLETTSVILLE,29.467318,-97.016919
444 COUNTY ROAD 197,HALLETTSVILLE,29.467515,-96.992625
676 COUNTY ROAD 002,HALLETTSVILLE,29.46752,-96.942235
667 COUNTY ROAD 002,HALLETTSVILLE,29.467633,-96.942222
280 PRIVATE ROAD 1024,HALLETTSVILLE,29.467686,-96.713637
662 COUNTY ROAD 002,HALLETTSVILLE,29.467697,-96.942218
787 US HIGHWAY 77 N,HALLETTSVILLE,29.467774,-96.939268
263 PRIVATE ROAD 1024,HALLETTSVILLE,29.467824,-96.713663
263 PRIVATE ROAD 1024,HALLETTSVILLE,29.467824,-96.713663
127 COUNTY ROAD 199,HALLETTSVILLE,29.467958,-96.951473
697 COUNTY ROAD 188,HALLETTSVILLE,29.467982,-97.005467
572 COUNTY ROAD 189,HALLETTSVILLE,29.468159,-97.041823
1878 FM 957,HALLETTSVILLE,29.468343,-96.954671
217 COUNTY ROAD 002,HALLETTSVILLE,29.468516,-96.941106
1942 FM 957,HALLETTSVILLE,29.469063,-96.955067
8250 US HIGHWAY 90A E,HALLETTSVILLE,29.469241,-96.805768
820 COUNTY ROAD 369,HALLETTSVILLE,29.469515,-97.063576
820 COUNTY ROAD 369,HALLETTSVILLE,29.469515,-97.063576
652 COUNTY ROAD 189,HALLETTSVILLE,29.469558,-97.041565
3913 FM 340,HALLETTSVILLE,29.469641,-97.015918
3914 FM 340,HALLETTSVILLE,29.469641,-97.015918
323 COUNTY ROAD 002,HALLETTSVILLE,29.469764,-96.940654
461 COUNTY ROAD 002,HALLETTSVILLE,29.469872,-96.942645
334 COUNTY ROAD 002,HALLETTSVILLE,29.470004,-96.940564
8410 US HIGHWAY 90A E,HALLETTSVILLE,29.470107,-96.802896
191 COUNTY ROAD 77CC,HALLETTSVILLE,29.470245,-96.936392
180 COUNTY ROAD 77CC,HALLETTSVILLE,29.47034,-96.936239
180 COUNTY ROAD 77CC,HALLETTSVILLE,29.47034,-96.936239
180 COUNTY ROAD 77CC,HALLETTSVILLE,29.47034,-96.936239
415 COUNTY ROAD 002,HALLETTSVILLE,29.470565,-96.942003
8558 US HIGHWAY 90A E,HALLETTSVILLE,29.470927,-96.800238
2130 FM 957,HALLETTSVILLE,29.470956,-96.957279
1017 US HIGHWAY 77 N,HALLETTSVILLE,29.471075,-96.937798
1085 US HIGHWAY 77 N,HALLETTSVILLE,29.471075,-96.937798
4027 FM 340,HALLETTSVILLE,29.471342,-97.015642
78 COUNTY ROAD 77CC,HALLETTSVILLE,29.471412,-96.935282
2217 FM 957,HALLETTSVILLE,29.471479,-96.95813
2217 FM 957,HALLETTSVILLE,29.471479,-96.95813
4082 FM 340,HALLETTSVILLE,29.471508,-97.015633
30 COUNTY ROAD 2314B,HALLETTSVILLE,29.471556,-96.893445
375 COUNTY ROAD 199,HALLETTSVILLE,29.471557,-96.951578
556 COUNTY ROAD 204,HALLETTSVILLE,29.4716,-96.914347
8696 US HIGHWAY 90A E,HALLETTSVILLE,29.47169,-96.797987
1608 COUNTY ROAD 136,HALLETTSVILLE,29.471802,-96.862217
1608 COUNTY ROAD 136,HALLETTSVILLE,29.471802,-96.862217
2272 FM 957,HALLETTSVILLE,29.471869,-96.958735
4175 FM 340,HALLETTSVILLE,29.471926,-97.01562
39 COUNTY ROAD 77CC,HALLETTSVILLE,29.471991,-96.93514
62 COUNTY ROAD 2314B,HALLETTSVILLE,29.472037,-96.893168
8756 US HIGHWAY 90A E,HALLETTSVILLE,29.472054,-96.797053
8756 US HIGHWAY 90A E,HALLETTSVILLE,29.472054,-96.797053
870 COUNTY ROAD 136A,HALLETTSVILLE,29.472164,-96.848369
1657 COUNTY ROAD 136,HALLETTSVILLE,29.472257,-96.862219
1408 COUNTY ROAD 197,HALLETTSVILLE,29.472261,-96.994446
433 COUNTY ROAD 199,HALLETTSVILLE,29.472312,-96.951671
2371 FM 957,HALLETTSVILLE,29.472389,-96.959572
4236 FM 340,HALLETTSVILLE,29.472429,-97.015615
760 COUNTY ROAD 77C,HALLETTSVILLE,29.472475,-96.923942
212 COUNTY ROAD 2314B,HALLETTSVILLE,29.472487,-96.893243
212 COUNTY ROAD 2314B,HALLETTSVILLE,29.472487,-96.893243
235 COUNTY ROAD 77C,HALLETTSVILLE,29.472541,-96.933473
171 COUNTY ROAD 77C,HALLETTSVILLE,29.472546,-96.934199
164 COUNTY ROAD 77C,HALLETTSVILLE,29.472546,-96.934278
468 COUNTY ROAD 77C,HALLETTSVILLE,29.472594,-96.927587
730 COUNTY ROAD 77C,HALLETTSVILLE,29.472611,-96.924306
599 COUNTY ROAD 77C,HALLETTSVILLE,29.472614,-96.925724
658 COUNTY ROAD 77C,HALLETTSVILLE,29.472622,-96.925104
1141 US HIGHWAY 77 N,HALLETTSVILLE,29.472671,-96.937048
1141 US HIGHWAY 77 N,HALLETTSVILLE,29.472671,-96.937048
1140 US HIGHWAY 77 N,HALLETTSVILLE,29.47268,-96.937081
2402 FM 957,HALLETTSVILLE,29.472706,-96.960087
77 COUNTY ROAD 77C,HALLETTSVILLE,29.472769,-96.935403
62 COUNTY ROAD 2314A,HALLETTSVILLE,29.472854,-96.897338
62 COUNTY ROAD 2314A,HALLETTSVILLE,29.472854,-96.897338
65 COUNTY ROAD 2314A,HALLETTSVILLE,29.47291,-96.897346
65 COUNTY ROAD 2314A,HALLETTSVILLE,29.47291,-96.897346
2461 FM 957,HALLETTSVILLE,29.472914,-96.960421
2454 FM 957,HALLETTSVILLE,29.473036,-96.960608
2454 FM 957,HALLETTSVILLE,29.473036,-96.960608
791 COUNTY ROAD 204,HALLETTSVILLE,29.473073,-96.914603
793 COUNTY ROAD 204,HALLETTSVILLE,29.4731,-96.914615
985 COUNTY ROAD 369,HALLETTSVILLE,29.473262,-97.063667
985 COUNTY ROAD 369,HALLETTSVILLE,29.473262,-97.063667
1246 US HIGHWAY 77 N,HALLETTSVILLE,29.473582,-96.936667
2589 FM 957,HALLETTSVILLE,29.473725,-96.961679
90 COUNTY ROAD 142,HALLETTSVILLE,29.474016,-96.797027
9107 US HIGHWAY 90A E,HALLETTSVILLE,29.474087,-96.791792
4343 FM 340,HALLETTSVILLE,29.474185,-97.015628
595 COUNTY ROAD 199,HALLETTSVILLE,29.47436,-96.952136
1235 US HIGHWAY 77 N,HALLETTSVILLE,29.474501,-96.936204
645 COUNTY ROAD 199,HALLETTSVILLE,29.475015,-96.952144
4385 FM 340,HALLETTSVILLE,29.475517,-97.01568
1476 COUNTY ROAD 197,HALLETTSVILLE,29.475522,-96.994455
